gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0000278g0030.1	XM_016609134.1	480	0	0	0	5.626808	448.033008	82.678492	416.98006	1.406702	315.89718666666664	5.40730257119708e-14	2.26904008665668e-12	6.49473361954212	1	HSP20-like chaperones superfamily protein	AT1G53540.1	9.9999999999999996E-83	UP
Nitab4.5_0003652g0010.1	XM_016584872.1	1422	0	0	0	0	16.362387	41.529425	15.045762	0	24.312524666666665	9.73133270434771e-16	5.23127856959709e-14	6.48885777724	1	Class I glutamine amidotransferase-like superfamily protein	AT5G38200.1	0	UP
Nitab4.5_0000692g0030.1	XM_016593354.1	1230	21.474729	20.578824	20.159078	14.988136	0	0	0	19.30019175	0	1.19198632029401e-32	3.41105258273609e-30	-6.47312078986347	2	Glutaredoxin family protein	AT5G03870.1	9.9999999999999995E-113	DOWN
Nitab4.5_0002224g0100.1	XM_016588701.1	521	6.073519	12.152112	0	0	784.942387	681.019709	747.495136	4.55640775	737.8190773333334	2.24866751489886e-7	2.99036637376137e-6	6.46193205840712	1	NA	AT1G19530.1	8.0000000000000006E-18	UP
Nitab4.5_0010392g0010.1	XM_016644591.1	1008	0	0	0	0	21.79517	42.981339	17.050441	0	27.275650000000002	6.66095014428004e-15	3.14145926259354e-13	6.4607376526406	1	NA	NA	NA	UP
Nitab4.5_0002426g0050.1	XM_016619891.1	411	0	0	0	0	68.289502	48.422101	29.093738	0	48.60178033333333	3.0277275638175e-12	9.69178394271607e-11	6.45022704992185	1	NA	NA	NA	UP
Nitab4.5_0002283g0030.1	XM_016622771.1	1957	0	0	0	0	21.930856	28.832587	15.074145	0	21.945862666666667	2.51333215683877e-12	8.12032443881863e-11	6.44994757982903	1	RPT2: Phototropic-responsive NPH3 family protein	AT2G30520.1	0	UP
Nitab4.5_0000040g0110.1	XM_016595619.1	879	0	0	0	0	35.373867	37.798263	23.219348	0	32.13049266666666	4.15471945571749e-12	1.29401491394933e-10	6.43691076216393	1	NAP, ANAC029, ATNAP: NAC-like, activated by AP3/PI	AT1G69490.1	3.0000000000000001E-84	UP
Nitab4.5_0010205g0030.1	XM_016622148.1	1452	587.69124	590.475525	709.656493	458.893835	1.882533	2.930163	0.147728	586.6792732499999	1.6534746666666666	3.20487340168614e-30	7.86951494633384e-28	-6.43585451985716	2	HMG (high mobility group) box protein	AT4G11080.1	9.9999999999999994E-12	DOWN
Nitab4.5_0003230g0050.1	NA	456	0	0	0	0	120.750395	114.302798	54.799863	0	96.61768533333333	8.5853038964847e-13	2.98953949039531e-11	6.42983340833834	1	NA	NA	NA	UP
Nitab4.5_0001922g0090.1	XM_016577370.1	810	0	0	0	0	37.449558	7.092756	33.679181	0	26.073831666666667	7.50616136311965e-12	2.25177596438214e-10	6.42239477587519	1	unknown protein similar to AT3G10020.1	NA	NA	UP
Nitab4.5_0000169g0020.1	XM_016584964.1	2745	10.461524	14.159065	15.870791	10.458911	0	0	0	12.737572750000002	0	1.22271509430155e-30	3.23170392285535e-28	-6.42083305664423	2	NA	AT5G26910.1	3.0000000000000002E-85	DOWN
Nitab4.5_0005090g0030.1	XM_016593218.1	1006	0	0	0	0	19.380363	38.756148	14.680942	0	24.272484333333335	1.16075129930507e-11	3.4025289452194e-10	6.40727988089246	1	Protein of unknown function (DUF506)	AT4G32480.1	3.9999999999999999E-85	UP
Nitab4.5_0000638g0130.1	XM_016585009.1	600	46.96314	61.602269	34.659438	36.354284	0	0	0	44.894782750000005	0	8.65536533913858e-22	1.01360986094651e-19	-6.40156049226263	2	ENODL3, AtENODL3: early nodulin-like protein 3	AT4G28365.1	9.9999999999999995E-45	DOWN
Nitab4.5_0005609g0020.1	XM_016591419.1	1998	13.995797	19.566356	15.89594	19.218237	0	0	0	17.1690825	0	6.93365978253693e-16	3.81351288039531e-14	-6.39952706092854	2	NA	AT4G17000.1	9.9999999999999998E-86	DOWN
Nitab4.5_0001163g0030.1	XM_016628367.1	444	324.196451	617.130147	389.776489	321.676253	0	4.642547	1.728022	413.194835	2.123523	1.94531452230368e-27	3.70193353594391e-25	-6.39947175618626	2	H2B, HTB9: Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0006022g0030.1	XM_016591531.1	2085	13.750597	13.876548	19.233896	21.080182	0	0	0	16.985305750000002	0	8.45129483465893e-18	6.17382497902339e-16	-6.38993478158421	2	NA	AT2G16270.1	9.9999999999999995E-8	DOWN
Nitab4.5_0007721g0030.1	XM_016639138.1	2940	7.510316	16.639675	12.095126	14.217742	0	0	0	12.61571475	0	1.04233971472347e-16	6.56812078516148e-15	-6.38963593706994	2	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain	AT3G10310.1	1.9999999999999999E-23	DOWN
Nitab4.5_0001105g0200.1	XM_016590598.1	2385	14.402379	5.907888	23.118686	14.61591	0	0	0	14.51121575	0	1.94620720294139e-15	9.99630852145065e-14	-6.38828897304097	2	unknown protein similar to AT1G49870.1	AT1G49870.1	0	DOWN
Nitab4.5_0000308g0280.1	XM_016581074.1	858	37.239996	31.333787	40.914652	27.085121	0	0.484415	0	34.143389	0.16147166666666665	1.49957751557409e-29	3.48011708797255e-27	-6.38180934789747	2	SYP112, ATSYP112: syntaxin of plants 112	AT2G18260.1	3.0000000000000001E-100	DOWN
Nitab4.5_0000230g0240.1	XM_016595300.1	2514	17.453828	15.623518	12.895104	17.578917	0	0	0	15.887841750000003	0	7.50445038899804e-46	5.28924781120862e-43	-6.3712923583987	2	IMK2: inflorescence meristem receptor-like kinase 2	AT3G51740.1	0	DOWN
Nitab4.5_0007306g0020.1	XM_016582854.1	1014	0	0	0	0	21.500796	32.888487	31.901383	0	28.763555333333333	4.27781714883124e-18	3.30250954735329e-16	6.36723486471688	1	SSP4: SCP1-like small phosphatase 4	AT5G46410.2	2.9999999999999998E-123	UP
Nitab4.5_0003873g0010.1	XM_016656037.1	1440	0	0	0	0	24.977753	17.303118	20.724981	0	21.00195066666667	2.03262667135905e-14	8.90239023152192e-13	6.36376668435096	1	anac075, NAC075: NAC domain containing protein 75	AT4G29230.1	0	UP
Nitab4.5_0012747g0010.1	XM_016649872.1	1089	27.391422	14.744895	32.973518	21.273513	0	0	0	24.095837000000003	0	1.7119538456145e-16	1.03753126375936e-14	-6.35598646320131	2	NA	AT1G67820.1	2E-116	DOWN
Nitab4.5_0006338g0010.1	XM_016610703.1	906	8.920792	28.087888	25.581697	14.831152	0	0	0	19.355382249999998	0	1.80431048503318e-37	7.30553798514497e-35	-6.34340875342471	2	NA	AT3G06840.1	5.9999999999999997E-7	DOWN
Nitab4.5_0004218g0020.1	NA	831	0	0	0	0	41.247296	16.690662	57.110073	0	38.34934366666666	7.58212378071414e-12	2.27224906373213e-10	6.33398967375464	1	NA	NA	NA	UP
Nitab4.5_0003885g0020.1	XM_016633075.1	685	19.644589	33.914167	25.235505	34.072867	0	0	0	28.216782000000002	0	2.49996094375622e-18	1.9781395742071e-16	-6.32772366297983	2	IAA19, MSG2: indole-3-acetic acid inducible 19	AT3G15540.1	1E-58	DOWN
Nitab4.5_0007252g0020.1	XM_016589769.1	2613	1.122324	0	0	0.093404	54.87828	52.340058	35.030285	0.30393200000000004	47.41620766666666	4.20097900613849e-11	1.13316272837442e-9	6.32623852506098	1	LOX5: PLAT/LH2 domain-containing lipoxygenase family protein	AT3G22400.1	0	UP
Nitab4.5_0000255g0110.1	XM_016633551.1	909	0	0	0	0.496435	63.96657	33.954696	64.209031	0.12410875	54.04343233333333	1.50682018878596e-13	5.91842893552051e-12	6.32232568386129	1	PEPC1; Pyridoxal phosphate phosphatase-related protein	AT1G17710.1	4.9999999999999997E-127	UP
Nitab4.5_0003567g0040.1	XM_016660335.1	756	6.433367	0	2.671396	3.970316	965.760392	1252.406906	735.685619	3.26876975	984.6176389999999	8.02594855153189e-11	2.06118489791703e-9	6.31834933443568	1	ATEXLB1, EXPR, AT-EXPR, ATEXPR1, ATHEXP BETA 3.1, EXLB1: expansin-like B1	AT4G17030.1	5.9999999999999998E-78	UP
Nitab4.5_0001364g0050.1	XM_016605449.1	3831	4.448973	7.915416	10.615389	7.98131	0	0	0	7.740272	0	1.32069725136303e-43	8.24028481752081e-41	-6.30924158145168	2	binding	AT3G57060.2	0	DOWN
Nitab4.5_0000043g0310.1	XM_016650232.1	1086	1.900346	0	0	0	59.25938	81.022278	86.119148	0.4750865	75.46693533333332	4.59558918944621e-11	1.22915055903249e-9	6.30807877514463	1	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	AT2G32150.1	2.0000000000000001E-115	UP
Nitab4.5_0006821g0020.1	XM_016599254.1	972	0	0	0	0	30.066655	23.042272	29.554883	0	27.554603333333333	4.90816581517776e-15	2.35567201671709e-13	6.30235543409931	1	Peroxidase superfamily protein	AT3G21770.1	2E-91	UP
Nitab4.5_0000639g0260.1	XM_016646559.1	3042	9.242795	8.801674	10.247274	11.36897	0	0	0	9.91517825	0	5.59579175151644e-30	1.34794831685263e-27	-6.30074736890439	2	Di-glucose binding protein with Kinesin motor domain	AT1G72250.2	0	DOWN
Nitab4.5_0022736g0010.1	XM_016591000.1	985	155.392312	143.178087	151.94859400000001	145.373174	0	8.636215	0	148.97304175	2.878738333333333	3.58330992350998e-13	1.32537196976472e-11	-6.28122308216841	2	AGP18, ATAGP18: arabinogalactan protein  18	AT4G37450.1	5.9999999999999995E-8	DOWN
Nitab4.5_0000428g0070.1	XM_016638015.1	1254	26.324583	18.997072	39.086704	21.189451	0	0	0	26.399452499999995	0	2.25582553222092e-18	1.79616568527884e-16	-6.27388957925197	2	CYC1BAT, CYCB1;2: Cyclin family protein	AT5G06150.1	7.0000000000000001E-147	DOWN
Nitab4.5_0001955g0110.1	XM_016585149.1	1213	0	0	0	0	33.876793	8.453174	21.1125	0	21.147488999999997	2.03689314933399e-11	5.73403500470795e-10	6.2667335651644	1	DNAJ heat shock family protein	AT2G20560.1	0	UP
Nitab4.5_0000118g0060.1	XM_016596776.1	540	0	0	0	0	73.924176	69.939994	70.543957	0	71.46937566666666	4.13001348441895e-11	1.11600794096598e-9	6.25870623909703	1	RING/U-box superfamily protein	NA	NA	UP
Nitab4.5_0001696g0140.1	XM_016616954.1	845	0	0	0	0	27.866839	50.106589	19.065723	0	32.34638366666667	3.61474675115844e-11	9.86924399921738e-10	6.25281531263503	1	SEN1, ATSEN1, DIN1: Rhodanese/Cell cycle control phosphatase superfamily protein	AT4G35770.1	4.0000000000000001E-53	UP
Nitab4.5_0000091g0300.1	XM_016595474.1	627	1.438836	0	0	0	150.96277	170.110232	83.470198	0.359709	134.8477333333333	1.14196974538025e-12	3.88760004554314e-11	6.24966372286075	1	OXS3, ATOXS3: oxidative stress 3	AT5G56550.1	5.9999999999999997E-13	UP
Nitab4.5_0004599g0080.1	XM_016640955.1	982	8.1240849999999991	22.877834	10.441578	10.95528	0	0	0	13.09969425	0	9.27560157969401e-18	6.72436944996484e-16	-6.23283205917823	2	ATEXPA14, EXP14, ATEXP14, ATHEXP ALPHA 1.5, EXPA14: expansin A14	AT2G40610.1	2.0000000000000001E-138	DOWN
Nitab4.5_0000531g0020.1	XM_016579504.1	2050	0	0	0	0	15.785318	21.83404	11.206525	0	16.275294333333335	7.12775844572018e-11	1.8379572252311e-9	6.22196525998228	1	Protein of unknown function (DUF668)	AT1G34320.1	0	UP
Nitab4.5_0000205g0160.1	XM_016605854.1	2322	16.65213	11.199592	15.115252	11.206743	0	0	0	13.543429249999999	0	1.30696302051838e-43	8.24028481752081e-41	-6.2218539337852	2	PLE, ATMAP65-3, MAP65-3: Microtubule associated protein (MAP65/ASE1) family protein	AT5G51600.1	0	DOWN
Nitab4.5_0002018g0020.1	XM_016634705.1	1998	10.950586	15.281988	24.824346	12.870862	0	0	0	15.9819455	0	3.96159265114462e-36	1.49285362675806e-33	-6.22178402924013	2	ATP binding microtubule motor family protein	AT5G02370.1	0	DOWN
Nitab4.5_0008809g0030.1	XM_016600837.1	933	0.366313	0	0	0	43.248377	47.892527	39.029044	0.09157825	43.38998266666667	1.0305618745872e-11	3.03585022807962e-10	6.21986114765186	1	RD22, ATRD22: BURP domain-containing protein	AT5G25610.1	2.3E-2	UP
Nitab4.5_0000295g0220.1	XM_016648307.1	1029	12.863847	12.328194	8.070658	9.313229	0	0	0	10.643982	0	2.54999834493407e-21	2.7808864472261e-19	-6.19684889426379	2	unknown protein similar to AT4G02800.1	AT4G02800.1	4.9999999999999997E-89	DOWN
Nitab4.5_0008414g0050.1	XM_016615018.1	766	2.765673	0	1.114455	0.384452	328.141991	470.780388	291.480782	1.0661450000000001	363.4677203333334	3.30601447174272e-16	1.9035841269974e-14	6.18780003139469	1	NA	-	-	UP
Nitab4.5_0002107g0060.1	XM_016580019.1	1974	15.320329	15.785674	17.050938	11.732539	0	0	0	14.972370000000002	0	6.1052779734441e-25	9.64177923938931e-23	-6.18723562294801	2	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT4G00750.1	0	DOWN
Nitab4.5_0001206g0060.1	XM_016649397.1	1125	87.460096	80.717907	63.714607	52.051403	0.913588	0	0	70.98600325	0.3045293333333333	2.50856140807367e-32	7.12506322323014e-30	-6.18355322288264	2	Pectin lyase-like superfamily protein	AT3G59850.1	4E-174	DOWN
Nitab4.5_0000908g0100.1	XM_016588780.1	933	0.686645	0	0	0	45.587783	55.379402	35.039635	0.17166125	45.33560666666667	4.09618929320315e-11	1.10882620554276e-9	6.15723199222755	1	Protein of unknown function (DUF506)	AT4G32480.1	6.0000000000000002E-83	UP
Nitab4.5_0000244g0010.1	XM_016653281.1	2562	0.679545	0	0	0	16.015667	31.346776	28.155667	0.16988625	25.172703333333335	1.41587456040571e-12	4.76464949328394e-11	6.15468325853303	1	ATTPS11, TPS11, ATTPSB: trehalose phosphatase/synthase 11	AT2G18700.1	0	UP
Nitab4.5_0004123g0030.1	XM_016653976.1	1284	0	0	0	0	10.495859	66.479989	8.332317	0	28.436055	4.77479795616549e-11	1.27350252425829e-9	6.1361534505873	1	PLP2, PLA IIA, PLA2A: phospholipase A 2A	AT2G26560.1	7.0000000000000001E-147	UP
Nitab4.5_0000829g0040.1	XM_016617007.1	869	0	0	2.956935	0	120.502683	115.03588	79.137885	0.73923375	104.89214933333334	4.35278821159095e-15	2.11579973605557e-13	6.13228773371206	1	Uncharacterised protein family (UPF0497)	AT4G15610.1	8.9999999999999995E-51	UP
Nitab4.5_0000288g0110.1	XM_016611528.1	591	0	0	0	1.074091	121.669519	40.278617	126.376692	0.26852275	96.10827599999999	1.20154941456836e-10	3.01854592201135e-9	6.12807903393395	1	ATHSP22.0: HSP20-like chaperones superfamily protein	AT4G10250.1	4E-50	UP
Nitab4.5_0003526g0050.1	XM_016617371.1	858	8.220455	11.515636	12.147273	6.861455	0	0	0	9.68620475	0	7.35631117875032e-14	3.02029345699285e-12	-6.12523953647837	2	SYP112, ATSYP112: syntaxin of plants 112	AT2G18260.1	7.0000000000000001E-100	DOWN
Nitab4.5_0001159g0190.1	XM_016622604.1	1284	0	0	0	0.105702	17.824418	26.084368	21.890254	0.0264255	21.933013333333335	6.33518038699319e-13	2.25132554182036e-11	6.11255341318361	1	NA	AT5G39380.1	3E-9	UP
Nitab4.5_0000566g0160.1	XM_016618763.1	3216	6.060089	5.337193	10.27427	7.558031	0	0	0	7.3073957499999995	0	7.39199027905904e-17	4.83400601410631e-15	-6.10825720726088	2	RNA-dependent RNA polymerase family protein	AT2G19930.1	0	DOWN
Nitab4.5_0007821g0040.1	XM_016652795.1	1464	0.337054	0	0	0	24.590035	24.959541	26.359454	0.0842635	25.30301	1.40802980890155e-10	3.48210620706906e-9	6.09539084576598	1	Hsp70b: heat shock protein 70B	NA	NA	UP
Nitab4.5_0009955g0010.1	XM_016648839.1	1638	0	0	0	0	16.460144	18.147548	12.100301	0	15.569331	1.39446462925847e-11	4.03906573741076e-10	6.09439531959412	1	PLA-I{beta]2: alpha/beta-Hydrolases superfamily protein	NA	NA	UP
Nitab4.5_0008523g0030.1	XM_016637755.1	2127	0.181938	0	0.770321	0	47.525757	70.789866	36.044005	0.23806475	51.45320933333333	4.20193681098249e-12	1.30551604102852e-10	6.08917765939825	1	BGAL12: beta-galactosidase 12	AT4G26140.1	0	UP
Nitab4.5_0001477g0080.1	XM_016587501.1	1044	0	0	0.607171	0	33.719748	59.701571	53.116443	0.15179275	48.84592066666667	2.28609738469926e-18	1.81646902842701e-16	6.07681005134008	1	CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein	AT2G14580.1	7.9999999999999997E-64	UP
Nitab4.5_0007815g0020.1	XR_001642685.1	4098	19.985336	14.725677	19.33776	14.008275	0.614299	0	0	17.014262	0.20476633333333336	7.44870627046819e-19	6.32807501459864e-17	-6.07608933109742	2	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT3G44050.1	0	DOWN
Nitab4.5_0004166g0040.1	XM_016576880.1	3721	4.734225	7.760999	4.977022	5.172509	0	0	0	5.661188749999999	0	4.88470963410937e-58	5.99716286045815e-55	-6.07374780455841	2	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G24610.1).	AT5G48310.2	0	DOWN
Nitab4.5_0004000g0020.1	XM_016639089.1	891	8.386702	19.153646	19.494498	12.265885	0	0	0	14.82518275	0	1.08813341426991e-10	2.74995735372594e-9	-6.07175993645712	2	NA	NA	NA	DOWN
Nitab4.5_0000742g0110.1	XM_016600724.1	573	0	0	0	0	64.603139	31.755211	40.037517	0	45.465289000000006	9.89280470416614e-11	2.51013431360375e-9	6.06734449612908	1	Chaperone DnaJ-domain superfamily protein	AT1G71000.1	9.9999999999999998E-46	UP
Nitab4.5_0000527g0200.1	XM_016621813.1	594	0	0	0	0	23.368179	106.714003	54.787566	0	61.62324933333334	1.90282687390531e-14	8.38212856722641e-13	6.04514431957576	1	unknown protein similar to AT5G02160.1	AT5G02160.1	7.0000000000000004E-46	UP
Nitab4.5_0001477g0070.1	XM_016587502.1	534	0	0	0	0	59.418983	107.628321	44.410224	0	70.48584266666667	1.16193505194303e-10	2.92675367815697e-9	6.03867564011163	1	ATPRB1, PRB1: basic pathogenesis-related protein 1	NA	NA	UP
Nitab4.5_0001426g0030.1	XM_016633498.1	2508	7.534814	14.986187	5.89037	12.655459	0	0	0	10.266707499999999	0	2.46722219925919e-25	3.99585008101298e-23	-6.03418040877247	2	ZCF125: P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT1G59540.1	0	DOWN
Nitab4.5_0002479g0010.1	XM_016593071.1	498	0	0	0	0	44.107039	109.127283	53.497904	0	68.91074200000001	3.58793219134263e-11	9.80306526938267e-10	6.02791127726842	1	Calcium-dependent lipid-binding (CaLB domain) family protein	NA	NA	UP
Nitab4.5_0000009g0510.1	XM_016605567.1	1005	0	0	2.048321	0.6838	90.65837	139.572106	85.427413	0.6830302500000001	105.21929633333333	6.10418634323571e-11	1.59564101801889e-9	6.01692349493984	1	ATHCHIB, PR3, PR-3, CHI-B, B-CHI, HCHIB: basic chitinase	AT3G12500.1	1E-155	UP
Nitab4.5_0001778g0040.1	XM_016613145.1	1536	18.256149	8.400393	17.269143	8.094217	0	0	0	13.0049755	0	9.70742169431368e-17	6.15774116142631e-15	-6.01509902022862	2	unknown protein similar to AT1G17030.1	AT1G17030.1	0	DOWN
Nitab4.5_0000355g0250.1	XM_016610291.1	1251	1.046213	2.305208	0	0	101.985763	93.800997	118.910104	0.83785525	104.89895466666667	8.40209514192638e-8	1.23420973022662e-6	6.01133213711421	1	DREB2C, AtERF48: Integrase-type DNA-binding superfamily protein	AT2G40340.1	8E-41	UP
Nitab4.5_0005316g0010.1	XM_016635290.1	3609	0	0	0	0	3.463902	16.101703	5.089882	0	8.218495666666668	1.31918891508837e-13	5.21374144426413e-12	6.00225329688443	1	NA	AT1G18130.1	1.8	UP
Nitab4.5_0003823g0060.1	XM_016620740.1	1323	0	0	0	0	28.465719	5.933859	14.015147	0	16.138241666666666	1.99770996990192e-11	5.64879951370484e-10	6.00202792092026	1	Regulator of Vps4 activity in the MVB pathway protein	AT1G13340.1	7.9999999999999994E-39	UP
Nitab4.5_0000074g0060.1	XM_016618152.1	420	0	0	0	0	48.778475	101.643833	57.009667	0	69.14399166666666	1.89091994320129e-10	4.56362796691445e-9	5.99933683904823	1	NA	AT4G00380.1	5.6	UP
Nitab4.5_0005361g0010.1	XM_016586823.1	2280	0	0	0	0	14.317302	11.136743	8.553284	0	11.335776333333333	1.94345184237209e-10	4.68150488105582e-9	5.99693082624136	1	BIR1: BAK1-interacting receptor-like kinase 1	AT5G48380.1	7.9999999999999995E-124	UP
Nitab4.5_0012787g0030.1	XM_016634144.1	1980	11.077873	14.919376	12.439455	11.490698	0	0	0	12.4818505	0	4.02197618322541e-12	1.25781769542777e-10	-5.98829347618402	2	NA	AT5G37010.1	9E-60	DOWN
Nitab4.5_0001176g0090.1	XM_016631978.1	903	0	0	0	0	49.900721	4.185149	53.892617	0	35.992829	2.67839500486976e-10	6.29257493119402e-9	5.98668157912692	1	RCI3, RCI3A: Peroxidase superfamily protein	AT1G05260.1	6.9999999999999998E-166	UP
Nitab4.5_0000244g0300.1	XM_016609778.1	807	0	0	0	0	33.933472	25.934067	31.304341	0	30.390626666666666	2.75181473268773e-10	6.44914216293688e-9	5.98575478739938	1	NA	NA	NA	UP
Nitab4.5_0000007g0270.1	NA	525	0	0	0	0	42.878258	55.868136	111.02556	0	69.92398466666667	2.02791092813498e-11	5.71297482789175e-10	5.98479497625077	1	NA	NA	NA	UP
Nitab4.5_0003587g0060.1	XM_016655621.1	1464	25.417561	17.916992	12.177756	5.726169	0	0	0	15.3096195	0	9.6479834423013e-29	2.08637641939766e-26	-5.97995961664442	2	AtGUS3, GUS3: glucuronidase 3	AT5G34940.2	0	DOWN
Nitab4.5_0003563g0020.1	XM_016642440.1	558	19.226212	48.417875	34.517698	21.789602	0	0	0	30.987846750000003	0	2.20570192518287e-17	1.52357559478149e-15	-5.9717109915042	2	ENODL15, AtENODL15: early nodulin-like protein 15	AT4G31840.1	3.0000000000000001E-54	DOWN
Nitab4.5_0005719g0030.1	XM_016596409.1	1251	15.917231	26.026592	10.278351	14.301676	0	0	0	16.630962500000003	0	4.08202419177271e-17	2.75464256629201e-15	-5.97064758643645	2	CYCB2;3: Cyclin B2;3	AT1G20610.1	4.0000000000000002E-173	DOWN
Nitab4.5_0002219g0010.1	XM_016658040.1	771	11.237692	1.050668	0	0	235.870896	161.474561	266.974043	3.0720899999999998	221.43983333333335	2.38338216294607e-7	3.15957941907794e-6	5.96729671914555	1	NA	AT5G05540.1	2.5	UP
Nitab4.5_0000486g0160.1	XM_016607908.1	1900	8.496917	14.757473	27.043795	22.55421	0	0	0	18.21309875	0	4.87564662191402e-15	2.34301907108646e-13	-5.96005616443138	2	CYC3B, CYC2BAT, CYCA2;2: mitotic-like cyclin 3B from Arabidopsis	AT5G11300.1	3.0000000000000002E-151	DOWN
Nitab4.5_0003324g0100.1	XM_016641812.1	760	0	0	0	0	28.209988	28.971711	27.826787	0	28.336161999999998	3.14029099130947e-12	1.0010006292231e-10	5.95658594813781	1	NA	AT1G72060.1	0.61	UP
